#,Number,CraftType,RecipeLevelTable,Item{Result},Amount{Result},Item{Ingredient}[0],Amount{Ingredient}[0],Item{Ingredient}[1],Amount{Ingredient}[1],Item{Ingredient}[2],Amount{Ingredient}[2],Item{Ingredient}[3],Amount{Ingredient}[3],Item{Ingredient}[4],Amount{Ingredient}[4],Item{Ingredient}[5],Amount{Ingredient}[5],Item{Ingredient}[6],Amount{Ingredient}[6],Item{Ingredient}[7],Amount{Ingredient}[7],Item{Ingredient}[8],Amount{Ingredient}[8],Item{Ingredient}[9],Amount{Ingredient}[9],CanQuickSynth,CanHq
4825,11840,2,520,34252,1,36169,2,36183,1,36168,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4826,13247,4,525,34253,1,36248,3,36209,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4827,11842,2,520,34254,1,36169,2,36248,1,36168,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4828,16432,3,520,34255,1,36183,2,36169,1,36182,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4829,11846,2,525,34256,1,36169,3,36183,1,36168,1,36247,1,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4830,11841,2,520,34257,1,36169,2,36183,1,36168,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4831,13248,4,525,34258,1,36248,3,36209,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4832,11843,2,520,34259,1,36169,2,36248,1,36168,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4833,14766,5,520,34260,1,36209,2,36183,1,36208,1,0,0,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4834,13245,4,525,34261,1,36248,3,36169,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4835,13238,4,520,34262,1,36248,2,36209,1,36247,1,0,0,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4836,13249,4,525,34263,1,36248,3,36183,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4837,13240,4,520,34264,1,36248,2,36183,1,36247,1,0,0,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4838,14768,5,520,34265,1,36209,2,36248,1,36208,1,0,0,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4839,14771,5,525,34266,1,36209,3,36183,1,36208,1,36247,1,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4840,14774,5,525,34267,1,36209,2,36248,1,36208,1,0,0,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4841,13251,4,525,34268,1,36248,3,36209,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4842,13242,4,520,34269,1,36248,2,36209,1,36247,1,0,0,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4843,14767,5,520,34270,1,36209,2,36183,1,36208,1,0,0,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4844,13246,4,525,34271,1,36248,3,36169,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4845,13239,4,520,34272,1,36248,2,36209,1,36247,1,0,0,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4846,13250,4,525,34273,1,36248,3,36183,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4847,13241,4,520,34274,1,36248,2,36209,1,36247,1,0,0,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4848,14770,5,520,34275,1,36209,2,36183,1,36208,1,0,0,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4849,14773,5,525,34276,1,36209,3,36183,1,36208,1,36247,1,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4850,14776,5,525,34277,1,36209,2,36248,1,36208,1,0,0,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4851,13253,4,525,34278,1,36248,3,36209,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4852,13244,4,520,34279,1,36248,2,36197,1,36247,1,0,0,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4853,14769,5,520,34280,1,36209,2,36183,1,36208,1,0,0,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4854,14772,5,525,34281,1,36209,3,36183,1,36208,1,36247,1,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4855,14775,5,525,34282,1,36209,2,36248,1,36208,1,0,0,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4856,13252,4,525,34283,1,36248,3,36209,1,36247,1,36208,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4857,13243,4,520,34284,1,36248,2,36197,1,36247,1,0,0,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4858,18349,0,520,34285,1,36197,2,36182,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4859,18350,0,520,34286,1,36197,2,36182,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4860,18351,0,520,34287,1,36197,2,36182,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4861,18353,0,520,34288,1,36197,2,36182,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4862,18352,0,520,34289,1,36197,2,36182,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4863,16438,3,525,34290,1,36183,1,36209,1,36248,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4864,16439,3,525,34291,1,36183,1,36209,1,36248,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4865,16440,3,525,34292,1,36183,1,36209,1,36248,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4866,16442,3,525,34293,1,36183,1,36209,1,36248,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4867,16441,3,525,34294,1,36183,1,36209,1,36248,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4868,18354,0,525,34295,1,36197,1,36248,1,36182,1,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4869,18355,0,525,34296,1,36197,1,36248,1,36182,1,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4870,18356,0,525,34297,1,36197,1,36248,1,36182,1,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4871,18358,0,525,34298,1,36197,1,36248,1,36182,1,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4872,18357,0,525,34299,1,36197,1,36248,1,36182,1,0,0,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4873,16433,3,520,34300,1,36183,1,36209,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4874,16434,3,520,34301,1,36183,1,36209,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4875,16435,3,520,34302,1,36183,1,36209,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4876,16437,3,520,34303,1,36183,1,36209,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4877,16436,3,520,34304,1,36183,1,36209,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4878,10614,1,530,34380,1,36170,1,36184,1,36198,1,27775,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4879,10619,1,530,34381,1,36170,3,36198,1,36248,1,27775,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4880,10615,1,530,34382,1,36170,3,36184,1,36197,1,27775,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4881,18363,0,530,34383,1,36198,2,36170,2,36248,1,27775,1,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4882,10622,1,530,34384,1,36170,3,36198,1,36248,1,27775,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4883,10621,1,530,34385,1,36170,3,36249,1,36197,1,27775,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4884,10616,1,530,34386,1,36170,3,36184,1,36248,1,27775,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4885,10623,1,530,34387,1,36170,2,36184,2,36197,1,27955,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4886,18362,0,530,34388,1,36198,2,36184,2,36210,1,36188,1,0,0,0,0,0,0,0,0,10,8,9,7,True,True
4887,16446,3,530,34389,1,36184,3,36198,1,36248,1,27775,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4888,19607,6,530,34390,1,36249,2,36237,2,36182,1,36197,1,0,0,0,0,0,0,0,0,13,8,12,7,True,True
4889,19608,6,530,34391,1,36249,2,36237,2,36182,1,36210,1,0,0,0,0,0,0,0,0,13,8,12,7,True,True
4890,16448,3,530,34392,1,36184,2,36170,2,36183,1,36209,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4891,10620,1,530,34393,1,36170,3,36210,1,36183,1,36188,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4892,16447,3,530,34394,1,36184,2,36170,2,36182,1,36188,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4893,10617,1,530,34395,1,36170,2,36184,2,36197,1,36188,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4894,10624,1,530,34396,1,36170,3,36184,1,36248,1,36188,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4895,16449,3,530,34397,1,36184,2,36170,2,36182,1,36188,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4896,10618,1,530,34398,1,36170,2,36184,2,36248,1,36188,1,0,0,0,0,0,0,0,0,8,8,11,7,True,True
4897,11862,2,535,34399,1,36170,1,36249,1,36198,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4898,11863,2,535,34400,1,36170,2,36184,1,36169,1,36229,1,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4899,13275,4,535,34401,1,36249,2,36170,1,36248,1,36209,1,36229,2,0,0,0,0,0,0,11,8,10,7,True,True
4900,13259,4,530,34402,1,36249,2,36210,1,36248,1,36229,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4901,13266,4,530,34403,1,36249,2,36210,1,36248,1,36209,1,36229,2,0,0,0,0,0,0,11,8,10,7,True,True
4902,13268,4,530,34404,1,36249,2,36198,1,36248,1,36229,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4903,11864,2,535,34405,1,36170,2,36184,1,36169,1,36227,1,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4904,13276,4,535,34406,1,36249,2,36170,1,36248,1,36209,1,36227,2,0,0,0,0,0,0,11,8,10,7,True,True
4905,13260,4,530,34407,1,36249,2,36210,1,36248,1,36227,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4906,13267,4,530,34408,1,36249,2,36210,1,36248,1,36209,1,36227,2,0,0,0,0,0,0,11,8,10,7,True,True
4907,13269,4,530,34409,1,36249,2,36198,1,36248,1,36227,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4908,14780,5,530,34410,1,36210,2,36249,1,36209,1,36227,1,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4909,13277,4,535,34411,1,36249,2,36170,1,36248,1,36209,1,36227,2,0,0,0,0,0,0,11,8,10,7,True,True
4910,13261,4,530,34412,1,36249,2,36210,1,36248,1,36227,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4911,14785,5,530,34413,1,36210,2,36249,1,36209,1,36248,1,36227,2,0,0,0,0,0,0,12,8,10,7,True,True
4912,13270,4,530,34414,1,36249,2,36198,1,36248,1,36227,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4913,13257,4,530,34415,1,36249,2,36210,1,36248,1,36228,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4914,13279,4,535,34416,1,36249,2,36170,1,36248,1,36209,1,36228,2,0,0,0,0,0,0,11,8,10,7,True,True
4915,13263,4,530,34417,1,36249,2,36210,1,36248,1,36228,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4916,14787,5,530,34418,1,36210,2,36249,1,36209,1,36248,1,36228,2,0,0,0,0,0,0,12,8,10,7,True,True
4917,13272,4,530,34419,1,36249,2,36198,1,36248,1,36228,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4918,14781,5,530,34420,1,36210,2,36249,1,36209,1,36228,1,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4919,13278,4,535,34421,1,36249,2,36170,1,36248,1,36209,1,36228,2,0,0,0,0,0,0,11,8,10,7,True,True
4920,13262,4,530,34422,1,36249,2,36210,1,36248,1,36228,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4921,14786,5,530,34423,1,36210,2,36249,1,36209,1,36248,1,36228,2,0,0,0,0,0,0,12,8,10,7,True,True
4922,13271,4,530,34424,1,36249,2,36198,1,36248,1,36228,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4923,14782,5,530,34425,1,36210,2,36249,1,36209,1,36231,1,0,0,0,0,0,0,0,0,12,8,10,7,True,True
4924,14784,5,530,34426,1,36210,2,36170,1,36248,1,36209,1,36231,2,0,0,0,0,0,0,12,8,10,7,True,True
4925,13265,4,530,34427,1,36249,2,36184,1,36248,1,36231,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4926,14789,5,530,34428,1,36210,2,36249,1,36209,1,36248,1,36231,2,0,0,0,0,0,0,12,8,10,7,True,True
4927,13274,4,530,34429,1,36249,2,36198,1,36248,1,36231,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4928,13258,4,530,34430,1,36249,2,36210,1,36248,1,36230,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4929,14783,5,530,34431,1,36210,2,36170,1,36248,1,36209,1,36230,2,0,0,0,0,0,0,12,8,10,7,True,True
4930,13264,4,530,34432,1,36249,2,36184,1,36248,1,36230,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4931,14788,5,530,34433,1,36210,2,36249,1,36209,1,36248,1,36230,2,0,0,0,0,0,0,12,8,10,7,True,True
4932,13273,4,530,34434,1,36249,2,36198,1,36248,1,36230,1,0,0,0,0,0,0,0,0,11,8,10,7,True,True
4933,16456,3,535,34435,1,36184,2,36170,1,36229,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4934,16457,3,535,34436,1,36184,2,36170,1,36227,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4935,16458,3,535,34437,1,36184,2,36170,1,36228,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4936,16460,3,535,34438,1,36184,2,36170,1,36231,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4937,16459,3,535,34439,1,36184,2,36170,1,36230,1,0,0,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4938,16450,3,530,34440,1,36184,1,36170,1,36182,1,36229,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4939,16451,3,530,34441,1,36184,1,36170,1,36182,1,36227,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4940,16452,3,530,34442,1,36184,1,36170,1,36182,1,36228,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4941,16454,3,530,34443,1,36184,1,36170,1,36182,1,36231,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4942,16453,3,530,34444,1,36184,1,36170,1,36182,1,36230,1,0,0,0,0,0,0,0,0,10,8,8,7,True,True
4943,11850,2,530,34445,1,36170,2,36184,1,36229,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4944,11851,2,530,34446,1,36170,2,36184,1,36227,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4945,11852,2,530,34447,1,36170,2,36184,1,36228,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4946,11854,2,530,34448,1,36170,2,36184,1,36231,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4947,11853,2,530,34449,1,36170,2,36184,1,36230,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4948,11855,2,530,34450,1,36170,1,36184,1,36229,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4949,11856,2,530,34451,1,36170,1,36184,1,36227,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4950,11857,2,530,34452,1,36170,1,36184,1,36228,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4951,11859,2,530,34453,1,36170,1,36184,1,36231,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4952,11858,2,530,34454,1,36170,1,36184,1,36230,1,0,0,0,0,0,0,0,0,0,0,9,8,11,7,True,True
4953,10644,1,540,34530,1,36171,1,36185,1,36199,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4954,10649,1,540,34531,1,36171,3,36199,1,36249,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4955,10645,1,540,34532,1,36171,3,36185,1,36198,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4956,18371,0,540,34533,1,36199,2,36171,2,36249,1,36239,1,0,0,0,0,0,0,0,0,10,8,9,8,True,True
4957,18372,0,540,34534,1,36199,3,36171,1,36249,1,36239,1,0,0,0,0,0,0,0,0,10,8,9,8,True,True
4958,10651,1,540,34535,1,36171,3,36250,1,36198,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4959,10646,1,540,34536,1,36171,3,36185,1,36249,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4960,10652,1,540,34537,1,36171,2,36185,2,36198,1,36240,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4961,18374,0,540,34538,1,36199,2,36185,2,36210,1,36189,1,0,0,0,0,0,0,0,0,10,8,9,8,True,True
4962,18373,0,540,34539,1,36199,2,36185,2,36249,1,36239,1,0,0,0,0,0,0,0,0,10,8,9,8,True,True
4963,19615,6,540,34540,1,36250,2,36238,2,36185,1,36198,1,0,0,0,0,0,0,0,0,13,8,12,8,True,True
4964,19616,6,540,34541,1,36250,2,36238,2,36185,1,36210,1,0,0,0,0,0,0,0,0,13,8,12,8,True,True
4965,16467,3,540,34542,1,36185,2,36171,2,36184,1,36238,1,0,0,0,0,0,0,0,0,10,8,8,8,True,True
4966,10650,1,540,34543,1,36171,3,36211,1,36184,1,36189,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4967,16466,3,540,34544,1,36185,2,36171,2,36249,1,36189,1,0,0,0,0,0,0,0,0,10,8,8,8,True,True
4968,10647,1,540,34545,1,36171,2,36185,2,36198,1,36189,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4969,10653,1,540,34546,1,36171,3,36185,1,36249,1,36189,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4970,16468,3,540,34547,1,36185,2,36171,2,36184,1,36189,1,0,0,0,0,0,0,0,0,10,8,8,8,True,True
4971,10648,1,540,34548,1,36171,2,36185,2,36249,1,36189,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
4972,11869,2,540,34549,1,36171,1,36250,1,36199,1,0,0,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4973,11870,2,540,34550,1,36171,2,36185,1,36170,1,36229,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4974,11886,2,545,34551,1,36171,2,36250,1,36170,1,36210,1,36229,2,0,0,0,0,0,0,9,8,11,8,True,True
4975,11874,2,540,34552,1,36171,2,36250,1,36170,1,36229,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4976,13293,4,540,34553,1,36250,2,36211,1,36249,1,36210,1,36229,2,0,0,0,0,0,0,11,8,10,8,True,True
4977,11878,2,540,34554,1,36171,2,36250,1,36170,1,36229,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4978,11871,2,540,34555,1,36171,2,36185,1,36170,1,36227,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4979,11887,2,545,34556,1,36171,2,36250,1,36170,1,36210,1,36227,2,0,0,0,0,0,0,9,8,11,8,True,True
4980,11875,2,540,34557,1,36171,2,36250,1,36170,1,36227,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4981,13294,4,540,34558,1,36250,2,36211,1,36249,1,36210,1,36227,2,0,0,0,0,0,0,11,8,10,8,True,True
4982,11879,2,540,34559,1,36171,2,36250,1,36170,1,36227,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4983,11872,2,540,34560,1,36171,2,36250,1,36170,1,36227,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4984,13288,4,540,34561,1,36250,2,36211,1,36170,1,36249,1,36227,2,0,0,0,0,0,0,11,8,10,8,True,True
4985,11876,2,540,34562,1,36171,2,36250,1,36170,1,36227,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4986,14805,5,540,34563,1,36211,2,36250,1,36210,1,36249,1,36227,2,0,0,0,0,0,0,12,8,10,8,True,True
4987,11880,2,540,34564,1,36171,2,36250,1,36170,1,36227,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4988,16480,3,545,34565,1,36185,2,36171,1,36249,1,36228,1,0,0,0,0,0,0,0,0,10,8,8,8,True,True
4989,14802,5,540,34566,1,36211,2,36171,1,36210,1,36249,1,36228,2,0,0,0,0,0,0,12,8,10,8,True,True
4990,13290,4,540,34567,1,36250,2,36211,1,36249,1,36228,1,0,0,0,0,0,0,0,0,11,8,10,8,True,True
4991,14807,5,540,34568,1,36211,2,36250,1,36210,1,36249,1,36228,2,0,0,0,0,0,0,12,8,10,8,True,True
4992,13295,4,540,34569,1,36250,2,36199,1,36170,1,36228,1,0,0,0,0,0,0,0,0,11,8,10,8,True,True
4993,11873,2,540,34570,1,36171,2,36250,1,36170,1,36228,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4994,13289,4,540,34571,1,36250,2,36211,1,36170,1,36249,1,36228,2,0,0,0,0,0,0,11,8,10,8,True,True
4995,11877,2,540,34572,1,36171,2,36250,1,36170,1,36228,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4996,14806,5,540,34573,1,36211,2,36250,1,36210,1,36249,1,36228,2,0,0,0,0,0,0,12,8,10,8,True,True
4997,11881,2,540,34574,1,36171,2,36250,1,36170,1,36228,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
4998,14801,5,540,34575,1,36211,2,36185,1,36210,1,36231,1,0,0,0,0,0,0,0,0,12,8,10,8,True,True
4999,14804,5,540,34576,1,36211,2,36185,1,36210,1,36249,1,36231,2,0,0,0,0,0,0,12,8,10,8,True,True
5000,13292,4,540,34577,1,36250,2,36171,1,36249,1,36231,1,0,0,0,0,0,0,0,0,11,8,10,8,True,True
5001,14809,5,540,34578,1,36211,2,36250,1,36210,1,36249,1,36231,2,0,0,0,0,0,0,12,8,10,8,True,True
5002,11883,2,540,34579,1,36171,2,36199,1,36249,1,36231,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
5003,14800,5,540,34580,1,36211,2,36185,1,36210,1,36230,1,0,0,0,0,0,0,0,0,12,8,10,8,True,True
5004,14803,5,540,34581,1,36211,2,36185,1,36210,1,36249,1,36230,2,0,0,0,0,0,0,12,8,10,8,True,True
5005,13291,4,540,34582,1,36250,2,36171,1,36249,1,36230,1,0,0,0,0,0,0,0,0,11,8,10,8,True,True
5006,14808,5,540,34583,1,36211,2,36250,1,36210,1,36249,1,36230,2,0,0,0,0,0,0,12,8,10,8,True,True
5007,11882,2,540,34584,1,36171,2,36199,1,36249,1,36230,1,0,0,0,0,0,0,0,0,9,8,11,8,True,True
5008,16481,3,545,34585,1,36185,2,36171,1,36229,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5009,16482,3,545,34586,1,36185,2,36171,1,36227,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5010,16483,3,545,34587,1,36185,2,36171,1,36228,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5011,16485,3,545,34588,1,36185,2,36171,1,36231,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5012,16484,3,545,34589,1,36185,2,36171,1,36230,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5013,18376,0,540,34590,1,36199,2,36171,1,36229,1,0,0,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5014,18377,0,540,34591,1,36199,2,36171,1,36227,1,0,0,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5015,18378,0,540,34592,1,36199,2,36171,1,36228,1,0,0,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5016,18380,0,540,34593,1,36199,2,36171,1,36231,1,0,0,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5017,18379,0,540,34594,1,36199,2,36171,1,36230,1,0,0,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5018,16469,3,540,34595,1,36185,1,36171,2,36229,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5019,16470,3,540,34596,1,36185,1,36171,2,36227,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5020,16471,3,540,34597,1,36185,1,36171,2,36228,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5021,16473,3,540,34598,1,36185,1,36171,2,36231,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5022,16472,3,540,34599,1,36185,1,36171,2,36230,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5023,16474,3,540,34600,1,36185,1,36171,1,36229,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5024,16475,3,540,34601,1,36185,1,36171,1,36227,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5025,16476,3,540,34602,1,36185,1,36171,1,36228,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5026,16478,3,540,34603,1,36185,1,36171,1,36231,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5027,16477,3,540,34604,1,36185,1,36171,1,36230,1,0,0,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5028,10671,1,550,34680,1,36172,1,36186,1,36200,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
5029,10676,1,550,34681,1,36172,3,36200,1,36250,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
5030,10672,1,550,34682,1,36172,3,36186,1,36199,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
5031,18389,0,550,34683,1,36200,2,36172,2,36250,1,36239,1,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5032,18390,0,550,34684,1,36200,3,36172,1,36250,1,36239,1,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5033,10678,1,550,34685,1,36172,3,36251,1,36199,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
5034,10673,1,550,34686,1,36172,3,36186,1,36250,1,36239,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
5035,10679,1,550,34687,1,36172,2,36186,2,36199,1,36240,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
5036,18392,0,550,34688,1,36200,2,36186,2,36211,1,36189,1,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5037,18391,0,550,34689,1,36200,2,36186,2,36250,1,36239,1,0,0,0,0,0,0,0,0,10,8,9,8,True,True
5038,19620,6,550,34690,1,36251,2,36238,2,36185,1,36199,1,0,0,0,0,0,0,0,0,13,8,12,8,True,True
5039,19621,6,550,34691,1,36251,2,36238,2,36185,1,36211,1,0,0,0,0,0,0,0,0,13,8,12,8,True,True
5040,16489,3,550,34692,1,36186,2,36172,2,36185,1,36238,1,0,0,0,0,0,0,0,0,10,8,8,8,True,True
5041,10677,1,550,34693,1,36172,3,36212,1,36184,1,36189,1,0,0,0,0,0,0,0,0,8,8,11,8,True,True
5042,16488,3,550,34694,1,36186,2,36172,2,36250,1,36189,1,0,0,0,0,0,0,0,0,10,8,8,8,True,True
